water_body_id,area_ha_2024,water_pct_change_capped,catchment_ndvi_change,catchment_pct_cropland,catchment_pct_urban,is_new_since_2017,health_category,primary_strategy,strategies_str,num_strategies,priority_rank
0000000000000000000f,0.9339398156979596,500.0,-0.0210997655219783,6.237333672482326,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
0000000000000000000c,1.3675644620630487,500.0,-0.0287352898339492,5.389101429083297,0.6021962271168456,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
0000000000000000000a,3.855906230809589,500.0,-0.035891416754163,33.14109856291991,0.5920655359355589,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000012,3.861797794919361,500.0,-0.0060163490590929,2.0338582960818368,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
0000000000000000001f,1.1246949040856613,125.34680146684052,0.0018824212782922,28.405650979406243,17.369064497609386,False,Urban-Adjacent Growth Pressure,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P5: Community-Based Monitoring (encroachment watch),2,3
0000000000000000001e,0.5655564230175132,500.0,-0.0418822266885473,30.99834453121392,0.0,False,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
0000000000000000001d,4.100422127418389,60.05409809989855,0.0260876614242199,35.16004669615679,0.5449528930839925,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
0000000000000000001c,7.748347499618896,165.17053397626503,0.0354111071981593,29.42513894913009,0.3038590686446354,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
0000000000000000001b,10.540692507479342,500.0,-0.0339680249494414,41.05749768876756,2.326704401923614,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000020,6.735228381589228,27.54543696917773,0.0068327915878879,33.98140979635555,5.28996459483141,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
00000000000000000021,1.1772350104537066,500.0,0.0151327854969962,21.99770973655733,1.2484011471501295,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000022,0.6514969490306973,500.0,-0.0045255619416208,25.15310294413679,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000028,1.048884775138588,500.0,-0.0421114784263131,11.79638747402176,1.0291798621867585,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000029,1.148030465567096,500.0,-0.0330836417879129,20.765609373379306,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
0000000000000000002a,0.6734357341143447,500.0,-0.0396506086264261,10.128562153821475,2.0151659936253528,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
0000000000000000002b,0.7819268430235042,500.0,-0.0358284411012846,21.61856757167588,1.1494655062359855,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
